,solar-rooftop,onwind,offwind
2023-01-04 09:00:00+01:00,0.07343503117402463,0.6543069489825784,0.0
2023-01-04 10:00:00+01:00,0.1780201778972169,0.6531554224902719,0.0
2023-01-04 11:00:00+01:00,0.25828637476184846,0.6495089219313018,0.0
2023-01-04 12:00:00+01:00,0.2803510399425089,0.6486932573325848,0.0
2023-01-04 13:00:00+01:00,0.2770037687541115,0.6505644878825826,0.0
2023-01-04 14:00:00+01:00,0.2280926224093658,0.6498447838248912,0.0
2023-01-04 15:00:00+01:00,0.14113188316793943,0.647829612463355,0.0
2023-01-04 16:00:00+01:00,0.05396620895579484,0.638233558360802,0.0
2023-01-04 17:00:00+01:00,0.015711681088395966,0.623935437747998,0.0
2023-01-04 18:00:00+01:00,0.013389084753589606,0.6063266784698131,0.0
2023-01-04 19:00:00+01:00,0.0,0.5833441288941986,0.0
2023-01-04 20:00:00+01:00,0.0,0.5788339834659988,0.0
2023-01-04 21:00:00+01:00,0.0,0.5915487551518815,0.0
2023-01-04 22:00:00+01:00,0.0,0.5731723115454924,0.0
2023-01-04 23:00:00+01:00,0.0,0.5527327163070545,0.0
2023-01-05 00:00:00+01:00,0.0,0.5309016932237464,0.0
2023-01-05 01:00:00+01:00,0.0,0.5010579649648065,0.0
2023-01-05 02:00:00+01:00,0.0,0.47217384211612184,0.0
2023-01-05 03:00:00+01:00,0.0,0.4405548438482096,0.0
2023-01-05 04:00:00+01:00,0.0,0.4130141685738824,0.0
2023-01-05 05:00:00+01:00,0.0,0.3774607881239234,0.0
2023-01-05 06:00:00+01:00,0.0,0.343634697412424,0.0
2023-01-05 07:00:00+01:00,0.0,0.3170536275483521,0.0
2023-01-05 08:00:00+01:00,0.020356873758008688,0.27483098949711876,0.0
2023-01-05 09:00:00+01:00,0.07056594158396971,0.22829012709973656,0.0
2023-01-05 10:00:00+01:00,0.1641529115452848,0.2024767415638689,0.0
2023-01-05 11:00:00+01:00,0.2360850862673759,0.2011332939895115,0.0
2023-01-05 12:00:00+01:00,0.2675767601010739,0.21591121730744317,0.0
2023-01-05 13:00:00+01:00,0.26299987908836725,0.2314088446830663,0.0
2023-01-05 14:00:00+01:00,0.22563340276074728,0.22790628493563445,0.0
2023-01-05 15:00:00+01:00,0.1442742193856186,0.23097702224845143,0.0
2023-01-05 16:00:00+01:00,0.053351404043640215,0.22334815923692175,0.0
2023-01-05 17:00:00+01:00,0.015028564519335272,0.22291633680230688,0.0
2023-01-05 18:00:00+01:00,0.012774279841434982,0.24273218852407888,0.0
2023-01-05 19:00:00+01:00,0.0,0.2549191772343212,0.0
2023-01-05 20:00:00+01:00,0.0,0.2548232166932957,0.0
2023-01-05 21:00:00+01:00,0.0,0.26393946809072105,0.0
2023-01-05 22:00:00+01:00,0.0,0.2582777961702148,0.0
2023-01-05 23:00:00+01:00,0.0,0.2768461608586549,0.0
2023-01-06 00:00:00+01:00,0.0,0.2933513739150461,0.0
2023-01-06 01:00:00+01:00,0.0,0.3117278175214352,0.0
2023-01-06 02:00:00+01:00,0.0,0.32026830567270737,0.0
2023-01-06 03:00:00+01:00,0.0,0.3277532278726987,0.0
2023-01-06 04:00:00+01:00,0.0,0.3371573608932007,0.0
2023-01-06 05:00:00+01:00,0.0,0.33859676900858365,0.0
2023-01-06 06:00:00+01:00,0.0,0.3306800243739774,0.0
2023-01-06 07:00:00+01:00,0.0,0.32842495165987745,0.0
2023-01-06 08:00:00+01:00,0.020766743699445103,0.3169096867368138,0.0
2023-01-06 09:00:00+01:00,0.06653555382651162,0.2973337363676056,0.0
2023-01-06 10:00:00+01:00,0.15575057774583828,0.29138418282402273,0.0
2023-01-06 11:00:00+01:00,0.23348924330494528,0.2928235909394057,0.0
2023-01-06 12:00:00+01:00,0.27065078466184705,0.29291955148043125,0.0
2023-01-06 13:00:00+01:00,0.2647759821679251,0.29234378823427803,0.0
2023-01-06 14:00:00+01:00,0.2113562664673788,0.2762703976125017,0.0
2023-01-06 15:00:00+01:00,0.13990227334363017,0.2705607454214827,0.0
2023-01-06 16:00:00+01:00,0.05731348014419224,0.26868951487148485,0.0
2023-01-06 17:00:00+01:00,0.015506746117677758,0.28092448385223995,0.0
2023-01-06 18:00:00+01:00,0.01297921481215319,0.2953185650060695,0.0
2023-01-06 19:00:00+01:00,0.0,0.3189728383688627,0.0
2023-01-06 20:00:00+01:00,0.0,0.33888465063166023,0.0
2023-01-06 21:00:00+01:00,0.0,0.3512635604239536,0.0
2023-01-06 22:00:00+01:00,0.0,0.35284690935087487,0.0
2023-01-06 23:00:00+01:00,0.0,0.353230751514977,0.0
2023-01-07 00:00:00+01:00,0.0,0.35207922502267064,0.0
2023-01-07 01:00:00+01:00,0.0,0.3612434566906088,0.0
2023-01-07 02:00:00+01:00,0.0,0.3818749730110978,0.0
2023-01-07 03:00:00+01:00,0.0,0.4051454042097889,0.0
2023-01-07 04:00:00+01:00,0.0,0.42601682188284173,0.0
2023-01-07 05:00:00+01:00,0.0,0.4491912925405073,0.0
2023-01-07 06:00:00+01:00,0.0,0.4694389666968942,0.0
2023-01-07 07:00:00+01:00,0.0,0.5049443668763404,0.0
2023-01-07 08:00:00+01:00,0.020083627130384408,0.5347401148647676,0.0
2023-01-07 09:00:00+01:00,0.07241035632043358,0.5577706447108949,0.0
2023-01-07 10:00:00+01:00,0.17002771403920677,0.5697177320685733,0.0
2023-01-07 11:00:00+01:00,0.2385443059159944,0.5970185059903367,0.0
2023-01-07 12:00:00+01:00,0.2565102716822907,0.6205768188121045,0.0
2023-01-07 13:00:00+01:00,0.23997885071102187,0.6310365177838873,0.0
2023-01-07 14:00:00+01:00,0.18847186140384553,0.6313243994069638,0.0
2023-01-07 15:00:00+01:00,0.10991345596186569,0.631708241571066,0.0
2023-01-07 16:00:00+01:00,0.04180673402651448,0.6324759258992702,0.0
2023-01-07 17:00:00+01:00,0.014618694577898855,0.648453355980021,0.0
2023-01-07 18:00:00+01:00,0.01297921481215319,0.6569938441312931,0.0
2023-01-07 19:00:00+01:00,0.0,0.6402007494518254,0.0
2023-01-07 20:00:00+01:00,0.0,0.629837011021068,0.0
2023-01-07 21:00:00+01:00,0.0,0.6085817511839131,0.0
2023-01-07 22:00:00+01:00,0.0,0.5684702450352415,0.0
2023-01-07 23:00:00+01:00,0.0,0.5562352760544863,0.0
2023-01-08 00:00:00+01:00,0.0,0.5304698707891314,0.0
2023-01-08 01:00:00+01:00,0.0,0.526679429418623,0.0
2023-01-08 02:00:00+01:00,0.0,0.5052802287699297,0.0
2023-01-08 03:00:00+01:00,0.0,0.49554023385583845,0.0
2023-01-08 04:00:00+01:00,0.0,0.4867598443520024,0.0
2023-01-08 05:00:00+01:00,0.0,0.4770678297084239,0.0
2023-01-08 06:00:00+01:00,0.0,0.4786511786353451,0.0
2023-01-08 07:00:00+01:00,0.0,0.4801865472917536,0.0
2023-01-08 08:00:00+01:00,0.017009602569611284,0.5015377676699341,0.0
2023-01-08 09:00:00+01:00,0.04583712178397258,0.4882952130084109,0.0
2023-01-08 10:00:00+01:00,0.1051999516353469,0.4780754153891919,0.0
2023-01-08 11:00:00+01:00,0.1424981163060608,0.49141393059174066,0.0
2023-01-08 12:00:00+01:00,0.16244512012263307,0.52975016673144,0.0
2023-01-08 13:00:00+01:00,0.14727993228948566,0.5200581520878614,0.0
2023-01-08 14:00:00+01:00,0.12282435911711281,0.5033610179494191,0.0
2023-01-08 15:00:00+01:00,0.06844828021988156,0.4983230895455788,0.0
2023-01-08 16:00:00+01:00,0.032311413716570835,0.4776915732250898,0.0
2023-01-08 17:00:00+01:00,0.014345447950274579,0.4858482192122599,0.0
2023-01-08 18:00:00+01:00,0.012774279841434982,0.49731550386481077,0.0
2023-01-08 19:00:00+01:00,0.0,0.4799946262097025,0.0
2023-01-08 20:00:00+01:00,0.0,0.4852724559661067,0.0
2023-01-08 21:00:00+01:00,0.0,0.5145404209788934,0.0
2023-01-08 22:00:00+01:00,0.0,0.5513412884621843,0.0
2023-01-08 23:00:00+01:00,0.0,0.6004251051967431,0.0
2023-01-09 00:00:00+01:00,0.0,0.6346830183428573,0.0
2023-01-09 01:00:00+01:00,0.0,0.6542109884415528,0.0
2023-01-09 02:00:00+01:00,0.0,0.6609762065838527,0.0
2023-01-09 03:00:00+01:00,0.0,0.6770016169351162,0.0
2023-01-09 04:00:00+01:00,0.0,0.6765218142299886,0.0
2023-01-09 05:00:00+01:00,0.0,0.6730192544825567,0.0
2023-01-09 06:00:00+01:00,0.0,0.649892764095404,0.0
2023-01-09 07:00:00+01:00,0.0,0.639864887558236,0.0
